,eid,EPS
1702,2-s2.0-85106403363,1
1703,2-s2.0-80052037322,0
1704,2-s2.0-84903834088,0
1705,2-s2.0-85047423344,0
1706,2-s2.0-85045082969,0
1707,2-s2.0-85118986021,0
1708,2-s2.0-85108692525,0
1709,2-s2.0-85042372411,0
1710,2-s2.0-85045020993,0
1711,2-s2.0-85048815989,0
1712,2-s2.0-85049789461,0
1713,2-s2.0-85099823182,0
1714,2-s2.0-85084281347,0
1715,2-s2.0-85047122427,0
1716,2-s2.0-85044676437,0
1717,2-s2.0-85042929490,0
1718,2-s2.0-85086827187,0
1719,2-s2.0-85079022559,0
1720,2-s2.0-85039701139,0
1721,2-s2.0-85050263035,0
1722,2-s2.0-85076924322,0
1723,2-s2.0-85102633732,1
1724,2-s2.0-85099732991,1
1725,2-s2.0-85044436962,0
1726,2-s2.0-85042353759,0
1727,2-s2.0-85067846789,0
1728,2-s2.0-85046671806,0
1729,2-s2.0-85059961790,0
1730,2-s2.0-85089310135,0
1731,2-s2.0-85100577172,1
1732,2-s2.0-85046766182,0
1733,2-s2.0-85082943411,0
1734,2-s2.0-85062898459,0
1735,2-s2.0-85019736994,0
1736,2-s2.0-85047600847,0
1737,2-s2.0-85047732093,0
1738,2-s2.0-85071965748,0
1739,2-s2.0-85044673960,0
1740,2-s2.0-85056707386,0
1741,2-s2.0-85046733125,0
1742,2-s2.0-85040679916,0
1743,2-s2.0-85065758330,0
1744,2-s2.0-85036630487,0
1745,2-s2.0-85027992595,0
1746,2-s2.0-84957977206,0
1747,2-s2.0-85042390287,0
1748,2-s2.0-85044343125,0
1749,2-s2.0-85105692989,0
1750,2-s2.0-84996480066,0
1751,2-s2.0-85038840453,0
1752,2-s2.0-85010840249,0
1753,2-s2.0-85041103244,0
1754,2-s2.0-85099854133,0
1755,2-s2.0-85041413963,0
1756,2-s2.0-85040034385,0
1757,2-s2.0-85044841717,0
1758,2-s2.0-85038815852,0
1759,2-s2.0-85117781968,1
1760,2-s2.0-85029726767,0
1761,2-s2.0-85029542854,0
1762,2-s2.0-85065641707,0
1763,2-s2.0-85009921526,0
1764,2-s2.0-85010734971,0
1765,2-s2.0-84973120223,0
1766,2-s2.0-84907944904,0
1767,2-s2.0-85040977615,0
1768,2-s2.0-85060277640,0
1769,2-s2.0-85085122968,1
1770,2-s2.0-85070892515,0
1771,2-s2.0-85084369509,1
1772,2-s2.0-84879498387,0
1773,2-s2.0-85074538063,1
1774,2-s2.0-85118220785,0
1775,2-s2.0-84865526097,0
1776,2-s2.0-79960845536,0
1777,2-s2.0-79960726772,0
1778,2-s2.0-33645411191,0
1779,2-s2.0-0034758953,0
1780,2-s2.0-85038908041,0
1781,2-s2.0-85087388330,1
1782,2-s2.0-85110346006,0
1783,2-s2.0-85109179140,0
1784,2-s2.0-85102965345,0
1785,2-s2.0-85033592469,0
1786,2-s2.0-84953390978,0
1787,2-s2.0-85078214347,0
1788,2-s2.0-85068414843,1
1789,2-s2.0-85065823071,1
1790,2-s2.0-85081975544,0
1791,2-s2.0-84908307894,0
1792,2-s2.0-84861348069,0
1793,2-s2.0-85051239119,0
1794,2-s2.0-85048860611,0
1795,2-s2.0-85017237866,0
1796,2-s2.0-42249115246,0
1797,2-s2.0-38949154782,0
1798,2-s2.0-85063953336,1
1799,2-s2.0-85063351408,1
1800,2-s2.0-85042377613,0
1801,2-s2.0-85060956036,1
1802,2-s2.0-85059838264,1
1803,2-s2.0-85072724143,0
1804,2-s2.0-85038355746,0
1805,2-s2.0-85041456098,0
1806,2-s2.0-85037038105,0
1807,2-s2.0-85056740537,0
1808,2-s2.0-85060757557,1
1809,2-s2.0-85011263022,0
1810,2-s2.0-85052916806,0
1811,2-s2.0-85104350814,0
1812,2-s2.0-85041541301,0
1813,2-s2.0-85066450276,0
1814,2-s2.0-85025695536,0
1815,2-s2.0-84994839762,0
1816,2-s2.0-84966373452,0
1817,2-s2.0-84962213025,0
1818,2-s2.0-85072791986,1
1819,2-s2.0-85030451723,0
1820,2-s2.0-84874375896,0
1821,2-s2.0-85021945156,0
1822,2-s2.0-85038224307,0
1823,2-s2.0-85020039208,0
1824,2-s2.0-85057964009,0
1825,2-s2.0-84865004840,0
1826,2-s2.0-84862116938,0
1827,2-s2.0-34347392682,0
1828,2-s2.0-85010469776,0
1829,2-s2.0-85059628581,1
1830,2-s2.0-85100159021,0
1831,2-s2.0-84961990405,0
1832,2-s2.0-85092647233,0
1833,2-s2.0-85018814961,1
1834,2-s2.0-85085168730,0
1835,2-s2.0-85082596101,0
1836,2-s2.0-85019028257,0
1837,2-s2.0-85118539912,0
1838,2-s2.0-85081702464,0
1839,2-s2.0-85072356686,0
1840,2-s2.0-85027489900,0
1841,2-s2.0-84930615224,0
1842,2-s2.0-85063632769,0
1843,2-s2.0-85032349801,0
1844,2-s2.0-85029672286,0
1845,2-s2.0-85008967186,0
1846,2-s2.0-85029216076,1
1847,2-s2.0-84930941425,0
1848,2-s2.0-84876489056,0
1849,2-s2.0-84856946938,0
1850,2-s2.0-26844511238,0
1851,2-s2.0-85018334014,0
1852,2-s2.0-0030264120,0
1853,2-s2.0-84920115581,0
1854,2-s2.0-85020018347,1
1855,2-s2.0-85106236344,0
1856,2-s2.0-73649129164,0
1857,2-s2.0-85010888164,1
1858,2-s2.0-85030483342,0
1859,2-s2.0-85090904845,0
1860,2-s2.0-85108375621,0
1861,2-s2.0-85014923125,0
1862,2-s2.0-85065444334,0
1863,2-s2.0-85068648655,0
1864,2-s2.0-84990859399,1
1865,2-s2.0-85057165344,0
1866,2-s2.0-85029425777,0
1867,2-s2.0-85047095193,0
1868,2-s2.0-85021697509,0
1869,2-s2.0-85037682616,0
1870,2-s2.0-85032380723,0
1871,2-s2.0-84938150034,1
1872,2-s2.0-84924345182,1
1873,2-s2.0-85009874268,0
1874,2-s2.0-85020000232,0
1875,2-s2.0-84959560700,0
1876,2-s2.0-85020064317,0
1877,2-s2.0-85013474253,0
1878,2-s2.0-84928768874,0
1879,2-s2.0-84860267302,0
1880,2-s2.0-84944036035,1
1881,2-s2.0-85100774399,0
1882,2-s2.0-79952620954,0
1883,2-s2.0-84995877099,0
1884,2-s2.0-84920282225,1
1885,2-s2.0-85114294788,0
1886,2-s2.0-85010703376,0
1887,2-s2.0-84908123476,1
1888,2-s2.0-85104923182,0
1889,2-s2.0-85057104780,0
1890,2-s2.0-85097840849,0
1891,2-s2.0-84905110404,1
1892,2-s2.0-85045150614,0
1893,2-s2.0-85018430723,0
1894,2-s2.0-84949655773,1
1895,2-s2.0-85017529309,0
1896,2-s2.0-85000783923,0
1897,2-s2.0-85019203549,0
1898,2-s2.0-85019124163,0
1899,2-s2.0-85092172899,0
1900,2-s2.0-85089427628,0
1901,2-s2.0-85086369711,0
1902,2-s2.0-85062092648,0
1903,2-s2.0-85086178606,0
1904,2-s2.0-85017528163,0
1905,2-s2.0-85072340543,0
1906,2-s2.0-85061907905,0
1907,2-s2.0-85048038523,0
1908,2-s2.0-85009798979,0
1909,2-s2.0-85060166130,0
1910,2-s2.0-85052535464,0
1911,2-s2.0-85016329178,0
1912,2-s2.0-85035750235,0
1913,2-s2.0-85053164335,0
1914,2-s2.0-85014177802,0
1915,2-s2.0-84943653222,0
1916,2-s2.0-84953337473,0
1917,2-s2.0-84929305729,0
1918,2-s2.0-84919665599,0
1919,2-s2.0-84995611805,0
1920,2-s2.0-84898480898,1
1921,2-s2.0-84876354279,1
1922,2-s2.0-84870817572,0
1923,2-s2.0-84866708720,1
1924,2-s2.0-67650716360,0
1925,2-s2.0-84870357154,1
1926,2-s2.0-85011072535,0
1927,2-s2.0-85107044333,0
1928,2-s2.0-85007486895,0
1929,2-s2.0-84868116863,1
1930,2-s2.0-85086411191,0
1931,2-s2.0-84986294157,0
1932,2-s2.0-85048295835,0
1933,2-s2.0-85104834686,0
1934,2-s2.0-85088374506,0
1935,2-s2.0-85084528910,0
1936,2-s2.0-84978636517,0
1937,2-s2.0-84984670516,0
1938,2-s2.0-85078660250,0
1939,2-s2.0-85102568032,0
1940,2-s2.0-85103085883,0
1941,2-s2.0-84962571500,0
1942,2-s2.0-85083682799,0
1943,2-s2.0-85000348726,0
1944,2-s2.0-84984688391,0
1945,2-s2.0-85019620210,0
1946,2-s2.0-84888010015,0
1947,2-s2.0-85073750820,0
1948,2-s2.0-85057052119,0
1949,2-s2.0-85040979280,0
1950,2-s2.0-84860383275,0
1951,2-s2.0-84983568845,0
1952,2-s2.0-85051080193,0
1953,2-s2.0-85044968234,0
1954,2-s2.0-84979239960,0
1955,2-s2.0-84866425572,1
1956,2-s2.0-84863698896,1
1957,2-s2.0-85105735911,0
1958,2-s2.0-84865443442,1
1959,2-s2.0-84940658423,0
1960,2-s2.0-84930074495,0
1961,2-s2.0-84973867120,0
1962,2-s2.0-84879976324,0
1963,2-s2.0-85099817517,0
1964,2-s2.0-84875429583,0
1965,2-s2.0-84973484073,0
1966,2-s2.0-84966694395,0
1967,2-s2.0-85102419452,0
1968,2-s2.0-85042311521,0
1969,2-s2.0-84975801882,0
1970,2-s2.0-84992303785,0
1971,2-s2.0-84938064897,0
1972,2-s2.0-84861407729,0
1973,2-s2.0-80255127573,0
1974,2-s2.0-84979992909,0
1975,2-s2.0-84906345880,0
1976,2-s2.0-84876039822,0
1977,2-s2.0-33746992223,0
1978,2-s2.0-85119299041,0
1979,2-s2.0-85111040734,0
1980,2-s2.0-84986243955,0
1981,2-s2.0-85113483718,0
1982,2-s2.0-84962214700,0
1983,2-s2.0-83555177606,0
1984,2-s2.0-84975474763,0
1985,2-s2.0-85103716580,0
1986,2-s2.0-76949104994,0
1987,2-s2.0-85101802981,0
1988,2-s2.0-84865409953,1
1989,2-s2.0-85100656964,0
1990,2-s2.0-79960370160,1
1991,2-s2.0-78651521082,1
1992,2-s2.0-84960840576,0
1993,2-s2.0-84946430704,0
1994,2-s2.0-85092624052,0
1995,2-s2.0-84964994138,0
1996,2-s2.0-84964957411,0
1997,2-s2.0-81855163392,1
1998,2-s2.0-85074518740,0
1999,2-s2.0-85083728992,0
2000,2-s2.0-85092366129,0
2001,2-s2.0-85082701726,0
2002,2-s2.0-85066080817,0
2003,2-s2.0-21244504847,0
2004,2-s2.0-85019590795,0
2005,2-s2.0-85062696983,0
2006,2-s2.0-85059034788,0
2007,2-s2.0-80054815854,1
2008,2-s2.0-80051468840,1
2009,2-s2.0-85087903620,0
2010,2-s2.0-85040781022,0
2011,2-s2.0-85019639359,0
2012,2-s2.0-84920901845,0
2013,2-s2.0-85087027582,0
2014,2-s2.0-84957440601,0
2015,2-s2.0-79955598095,1
2016,2-s2.0-77952487417,1
2017,2-s2.0-85075727472,0
2018,2-s2.0-85064326808,0
2019,2-s2.0-84945249691,0
2020,2-s2.0-84955337425,0
2021,2-s2.0-84954398642,0
2022,2-s2.0-84960094104,0
2023,2-s2.0-84868593778,0
2024,2-s2.0-84960801687,0
2025,2-s2.0-85115343458,0
2026,2-s2.0-79953877827,0
2027,2-s2.0-84954157279,0
2028,2-s2.0-85055789315,0
2029,2-s2.0-85112400212,0
2030,2-s2.0-85102654549,0
2031,2-s2.0-85028608397,0
2032,2-s2.0-77949275104,1
2033,2-s2.0-85104409868,0
2034,2-s2.0-77950164044,1
2035,2-s2.0-84945895274,0
2036,2-s2.0-77953386757,1
2037,2-s2.0-74949103455,1
2038,2-s2.0-84950341404,0
2039,2-s2.0-85100763518,0
2040,2-s2.0-84871092887,0
2041,2-s2.0-85090741283,0
2042,2-s2.0-43249103230,1
2043,2-s2.0-85082324432,0
2044,2-s2.0-85089486917,0
2045,2-s2.0-85076782211,0
2046,2-s2.0-85092300638,0
2047,2-s2.0-84958231253,0
2048,2-s2.0-84957725794,0
2049,2-s2.0-85083035402,0
2050,2-s2.0-85027945973,0
2051,2-s2.0-85058082620,0
2052,2-s2.0-34248584011,1
2053,2-s2.0-84966357658,0
2054,2-s2.0-0034332955,1
2055,2-s2.0-85091814713,0
2056,2-s2.0-84952908490,0
2057,2-s2.0-85070806476,0
2058,2-s2.0-85019264461,0
2059,2-s2.0-85043467422,0
2060,2-s2.0-84946869660,0
2061,2-s2.0-84943628766,0
2062,2-s2.0-84943612259,0
2063,2-s2.0-85047267753,0
2064,2-s2.0-85021783460,0
2065,2-s2.0-85029522012,0
2066,2-s2.0-84934782787,0
2067,2-s2.0-84951569586,0
2068,2-s2.0-85014494219,0
2069,2-s2.0-85030548095,0
2070,2-s2.0-84983504284,0
2071,2-s2.0-84964341228,0
2072,2-s2.0-84901261895,0
2073,2-s2.0-84899146601,0
2074,2-s2.0-77749264884,0
2075,2-s2.0-84929328186,0
2076,2-s2.0-84942512046,0
2077,2-s2.0-85135932583,0
2078,2-s2.0-85111880643,1
2079,2-s2.0-82655187464,0
2080,2-s2.0-85108852171,0
2081,2-s2.0-84865776316,0
2082,2-s2.0-84936802260,0
2083,2-s2.0-84945537843,0
2084,2-s2.0-85087104714,0
2085,2-s2.0-85112129999,0
2086,2-s2.0-84930687026,0
2087,2-s2.0-85119511382,0
2088,2-s2.0-85107716088,0
2089,2-s2.0-85107148575,0
2090,2-s2.0-85108726106,0
2091,2-s2.0-85083390789,0
2092,2-s2.0-84930944522,0
2093,2-s2.0-84927626802,0
2094,2-s2.0-84942257846,0
2095,2-s2.0-84955319930,0
2096,2-s2.0-85014058165,0
2097,2-s2.0-85097876795,0
2098,2-s2.0-85100679105,0
2099,2-s2.0-84930871778,0
2100,2-s2.0-84924074475,0
2101,2-s2.0-85092256401,0
2102,2-s2.0-84971315404,0
2103,2-s2.0-84924745805,0
2104,2-s2.0-85100223718,0
2105,2-s2.0-85079013977,0
2106,2-s2.0-85076481361,0
2107,2-s2.0-85056715312,0
2108,2-s2.0-85050486573,0
2109,2-s2.0-85048929318,0
2110,2-s2.0-85017127557,0
2111,2-s2.0-84901922161,0
2112,2-s2.0-84920691354,0
2113,2-s2.0-84888204689,0
2114,2-s2.0-84869822475,0
2115,2-s2.0-79959197996,0
2116,2-s2.0-84971500275,0
2117,2-s2.0-85125507753,0
2118,2-s2.0-84943589923,0
2119,2-s2.0-85117593812,0
2120,2-s2.0-84944050008,0
2121,2-s2.0-85105332666,0
2122,2-s2.0-85101154670,0
2123,2-s2.0-84909584799,0
2124,2-s2.0-84908642726,0
2125,2-s2.0-85064944749,0
2126,2-s2.0-84973110332,0
2127,2-s2.0-84908529754,0
2128,2-s2.0-84923464336,0
2129,2-s2.0-85106024223,0
2130,2-s2.0-85021232353,0
2131,2-s2.0-84907937829,0
2132,2-s2.0-84907921080,0
2133,2-s2.0-84908451383,0
2134,2-s2.0-85099028112,0
2135,2-s2.0-85097090037,0
2136,2-s2.0-85088869359,0
2137,2-s2.0-85088272695,0
2138,2-s2.0-85110542915,0
2139,2-s2.0-84907710324,0
2140,2-s2.0-84899059946,0
2141,2-s2.0-85090425996,0
2142,2-s2.0-85082930421,0
2143,2-s2.0-84897509616,0
2144,2-s2.0-84895925040,0
2145,2-s2.0-85078394675,0
2146,2-s2.0-85098582932,0
2147,2-s2.0-84994469290,0
2148,2-s2.0-84996567114,0
2149,2-s2.0-84861011947,0
2150,2-s2.0-85078017772,0
2151,2-s2.0-85079087506,0
2152,2-s2.0-85059532885,0
2153,2-s2.0-85071269608,0
2154,2-s2.0-85131083473,1
2155,2-s2.0-85121342863,0
2156,2-s2.0-85120464613,0
2157,2-s2.0-85051025490,0
2158,2-s2.0-85048754038,0
2159,2-s2.0-85111523506,0
2160,2-s2.0-85101774397,0
2161,2-s2.0-84948109598,0
2162,2-s2.0-85092738487,0
2163,2-s2.0-84865732674,0
2164,2-s2.0-84904408595,0
2165,2-s2.0-85074133106,0
2166,2-s2.0-84903763750,0
2167,2-s2.0-85131829667,0
2168,2-s2.0-85133970448,1
2169,2-s2.0-85082924392,0
2170,2-s2.0-85123052399,0
2171,2-s2.0-85128407588,0
2172,2-s2.0-85119858115,0
2173,2-s2.0-85111572399,0
2174,2-s2.0-84885813648,0
2175,2-s2.0-84899971366,0
2176,2-s2.0-85104926601,0
2177,2-s2.0-85106399756,0
2178,2-s2.0-84878737304,0
2179,2-s2.0-84899071312,0
2180,2-s2.0-85062649159,1
2181,2-s2.0-85035790500,1
2182,2-s2.0-84898917874,0
2183,2-s2.0-85090202354,0
2184,2-s2.0-84898546571,0
2185,2-s2.0-84898545139,0
2186,2-s2.0-85064202617,1
2187,2-s2.0-85114642276,0
2188,2-s2.0-84898068496,0
2189,2-s2.0-84897477653,0
2190,2-s2.0-85068747494,0
2191,2-s2.0-85075211255,0
2192,2-s2.0-84893840645,0
2193,2-s2.0-85073598134,0
2194,2-s2.0-79957977212,0
2195,2-s2.0-84891490496,0
2196,2-s2.0-85019865391,0
2197,2-s2.0-85041298618,0
2198,2-s2.0-84983338563,0
2199,2-s2.0-84923770293,0
2200,2-s2.0-84888228569,0
2201,2-s2.0-84983382206,0
2202,2-s2.0-84887148793,0
2203,2-s2.0-84890672548,0
2204,2-s2.0-84896692904,0
2205,2-s2.0-84875515172,0
2206,2-s2.0-85127607610,0
2207,2-s2.0-84888351973,0
2208,2-s2.0-85089585434,0
2209,2-s2.0-84887172952,0
2210,2-s2.0-85026735170,0
2211,2-s2.0-85124201543,0
2212,2-s2.0-85112204903,0
2213,2-s2.0-85124959742,0
2214,2-s2.0-85118272234,0
2215,2-s2.0-85116693047,0
2216,2-s2.0-84885436728,0
2217,2-s2.0-84885159342,0
2218,2-s2.0-84884700182,0
2219,2-s2.0-84907348386,0
2220,2-s2.0-85120050942,0
2221,2-s2.0-85109809569,0
2222,2-s2.0-84881371537,0
2223,2-s2.0-85140469192,1
2224,2-s2.0-85110573431,0
2225,2-s2.0-84880868735,0
2226,2-s2.0-85108282492,0
2227,2-s2.0-85096541832,1
2228,2-s2.0-85121706167,0
2229,2-s2.0-85113183035,0
2230,2-s2.0-85105249419,0
2231,2-s2.0-85109134773,0
2232,2-s2.0-85101029068,0
2233,2-s2.0-85104680220,0
2234,2-s2.0-85098994340,0
2235,2-s2.0-84877346806,0
2236,2-s2.0-84876963186,0
2237,2-s2.0-85096185808,0
2238,2-s2.0-85091060208,1
2239,2-s2.0-85091530264,0
2240,2-s2.0-85092892197,0
2241,2-s2.0-84874684506,0
2242,2-s2.0-84876224576,0
2243,2-s2.0-85095987301,0
2244,2-s2.0-84875419207,0
2245,2-s2.0-85056881267,1
2246,2-s2.0-84873123589,0
2247,2-s2.0-85079701254,0
2248,2-s2.0-85092299617,0
2249,2-s2.0-84873116923,0
2250,2-s2.0-85038960779,1
2251,2-s2.0-84994508584,1
2252,2-s2.0-85080102905,0
2253,2-s2.0-85098690443,0
2254,2-s2.0-84892161231,0
2255,2-s2.0-85079219075,0
2256,2-s2.0-85091364499,0
2257,2-s2.0-85092731971,0
2258,2-s2.0-84952909172,0
2259,2-s2.0-84885589420,0
2260,2-s2.0-85089592936,0
2261,2-s2.0-84947495798,1
2262,2-s2.0-85081666637,0
2263,2-s2.0-84870383837,1
2264,2-s2.0-84882807979,0
2265,2-s2.0-84880853644,0
2266,2-s2.0-84879956813,0
2267,2-s2.0-85062535868,0
2268,2-s2.0-85082166199,0
2269,2-s2.0-85135279675,1
2270,2-s2.0-84875321706,0
2271,2-s2.0-85044768541,0
2272,2-s2.0-84872419471,0
2273,2-s2.0-84872404766,0
2274,2-s2.0-84872273721,0
2275,2-s2.0-85070883184,0
2276,2-s2.0-85054251344,0
2277,2-s2.0-84991507046,1
2278,2-s2.0-84867811744,0
2279,2-s2.0-85029301595,0
2280,2-s2.0-84890315267,1
2281,2-s2.0-85068509956,0
2282,2-s2.0-85022220515,0
2283,2-s2.0-85024134205,0
2284,2-s2.0-84991226908,0
2285,2-s2.0-85113697585,1
2286,2-s2.0-85062804893,1
2287,2-s2.0-84884986065,1
2288,2-s2.0-84868460256,0
2289,2-s2.0-85073896876,0
2290,2-s2.0-85137245200,0
2291,2-s2.0-85128026421,0
2292,2-s2.0-84866952530,0
2293,2-s2.0-85126607701,0
2294,2-s2.0-85112810474,1
2295,2-s2.0-85064618547,1
2296,2-s2.0-84904254628,1
2297,2-s2.0-84865595320,0
2298,2-s2.0-85125875632,0
2299,2-s2.0-85122439756,0
2300,2-s2.0-84865984322,0
2301,2-s2.0-85121500616,0
2302,2-s2.0-85121098733,0
2303,2-s2.0-85117074404,0
2304,2-s2.0-85127262514,0
2305,2-s2.0-85120674069,0
2306,2-s2.0-85031897744,0
2307,2-s2.0-85117927543,0
2308,2-s2.0-85136280599,1
2309,2-s2.0-84862150882,0
2310,2-s2.0-85114175326,0
2311,2-s2.0-85107888140,0
2312,2-s2.0-85105006211,0
2313,2-s2.0-85122961700,0
2314,2-s2.0-85102612762,0
2315,2-s2.0-85113748023,0
2316,2-s2.0-85117372667,0
2317,2-s2.0-85091738994,0
2318,2-s2.0-85088833848,0
2319,2-s2.0-84860238925,0
2320,2-s2.0-85081670771,0
2321,2-s2.0-85101012228,0
2322,2-s2.0-84866942954,0
2323,2-s2.0-85099372021,0
2324,2-s2.0-85091005827,0
2325,2-s2.0-84859364191,0
2326,2-s2.0-85130507536,0
2327,2-s2.0-85091124261,0
2328,2-s2.0-85070511789,0
2329,2-s2.0-85056230022,0
2330,2-s2.0-85136010512,0
2331,2-s2.0-85116487654,0
2332,2-s2.0-85130416560,0
2333,2-s2.0-85133464331,0
2334,2-s2.0-85131964920,0
2335,2-s2.0-85136950803,0
2336,2-s2.0-84867773493,0
2337,2-s2.0-85135498202,0
2338,2-s2.0-84866503870,0
2339,2-s2.0-85127494449,0
2340,2-s2.0-85122271490,0
2341,2-s2.0-85064126829,1
2342,2-s2.0-85134822799,1
2343,2-s2.0-85124795974,0
2344,2-s2.0-84862330438,0
2345,2-s2.0-85127357458,0
2346,2-s2.0-85126690354,0
2347,2-s2.0-85131714370,0
2348,2-s2.0-85126358621,0
2349,2-s2.0-80054102975,0
2350,2-s2.0-85129856684,0
2351,2-s2.0-85120783488,0
2352,2-s2.0-82255175694,0
2353,2-s2.0-85130230073,0
2354,2-s2.0-85117728509,0
2355,2-s2.0-80052719333,0
2356,2-s2.0-85127394282,0
2357,2-s2.0-85125457850,0
2358,2-s2.0-85125855338,0
2359,2-s2.0-85125472494,0
2360,2-s2.0-85123639256,0
2361,2-s2.0-85123359496,0
2362,2-s2.0-85122541450,0
2363,2-s2.0-85115189340,0
2364,2-s2.0-85122103674,0
2365,2-s2.0-85121769524,0
2366,2-s2.0-85120406804,0
2367,2-s2.0-85110644375,1
2368,2-s2.0-79960037484,0
2369,2-s2.0-85112783295,0
2370,2-s2.0-85116058654,0
2371,2-s2.0-85114284939,0
2372,2-s2.0-85082198797,1
2373,2-s2.0-79956065724,0
2374,2-s2.0-85113360970,0
2375,2-s2.0-79955918176,0
2376,2-s2.0-79954845021,0
2377,2-s2.0-85098554935,1
2378,2-s2.0-85116861975,0
2379,2-s2.0-85107390636,0
2380,2-s2.0-79953295517,0
2381,2-s2.0-85101823862,0
2382,2-s2.0-85087059394,0
2383,2-s2.0-85087692576,0
2384,2-s2.0-85096399294,0
2385,2-s2.0-85111277160,0
2386,2-s2.0-85107344324,0
2387,2-s2.0-79551564059,0
2388,2-s2.0-79551706045,0
2389,2-s2.0-78650416158,0
2390,2-s2.0-85129726434,0
2391,2-s2.0-84867915966,0
2392,2-s2.0-85048706766,1
2393,2-s2.0-81455158841,0
2394,2-s2.0-85072731591,0
2395,2-s2.0-85076518246,0
2396,2-s2.0-84984797181,0
2397,2-s2.0-85084518272,1
2398,2-s2.0-79960051048,0
2399,2-s2.0-79958005777,0
2400,2-s2.0-85058958933,0
2401,2-s2.0-85060799765,1
2402,2-s2.0-85128790624,0
2403,2-s2.0-85107339566,0
2404,2-s2.0-84978645975,0
2405,2-s2.0-85135694040,0
2406,2-s2.0-84867142172,0
2407,2-s2.0-85122326927,0
2408,2-s2.0-85115995033,0
2409,2-s2.0-85138078785,0
2410,2-s2.0-85140808394,0
2411,2-s2.0-85115346453,0
2412,2-s2.0-77955273158,0
2413,2-s2.0-85139225001,0
2414,2-s2.0-85108354072,0
2415,2-s2.0-85130417726,0
2416,2-s2.0-85095686261,0
2417,2-s2.0-85137297018,0
2418,2-s2.0-85139850477,0
2419,2-s2.0-84893713096,0
2420,2-s2.0-85057043085,0
2421,2-s2.0-79958222610,0
2422,2-s2.0-79955960956,0
2423,2-s2.0-78649654664,0
2424,2-s2.0-85129528846,0
2425,2-s2.0-77956415951,0
2426,2-s2.0-85138511535,0
2427,2-s2.0-85136143547,0
2428,2-s2.0-85132867122,0
2429,2-s2.0-85140580907,0
2430,2-s2.0-85140713738,0
2431,2-s2.0-85127398149,0
2432,2-s2.0-85140635093,0
2433,2-s2.0-71649099779,0
2434,2-s2.0-70449463508,0
2435,2-s2.0-68949147749,0
2436,2-s2.0-85139907608,0
2437,2-s2.0-69949169220,0
2438,2-s2.0-71349087384,0
2439,2-s2.0-77954497198,0
2440,2-s2.0-85139190142,0
2441,2-s2.0-70649093293,0
2442,2-s2.0-76149097558,0
2443,2-s2.0-85132506197,0
2444,2-s2.0-85132853409,0
2445,2-s2.0-85130517719,0
2446,2-s2.0-85129473851,0
2447,2-s2.0-61649094920,0
2448,2-s2.0-70350169917,0
2449,2-s2.0-85112844700,0
2450,2-s2.0-60849112296,0
2451,2-s2.0-59249107899,0
2452,2-s2.0-85138001220,0
2453,2-s2.0-85120748068,0
2454,2-s2.0-85137726660,0
2455,2-s2.0-85136474794,0
2456,2-s2.0-68549128645,0
2457,2-s2.0-85136289083,0
2458,2-s2.0-85112021471,0
2459,2-s2.0-55249112062,0
2460,2-s2.0-85130385284,0
2461,2-s2.0-56549089390,0
2462,2-s2.0-55249085086,0
2463,2-s2.0-85134716604,0
2464,2-s2.0-52249122863,0
2465,2-s2.0-52049109850,0
2466,2-s2.0-52049101564,0
2467,2-s2.0-85118232146,0
2468,2-s2.0-85110997463,0
2469,2-s2.0-48949099160,0
2470,2-s2.0-48949094718,0
2471,2-s2.0-85091211876,0
2472,2-s2.0-85135015416,0
2473,2-s2.0-44949091671,0
2474,2-s2.0-85087790940,0
2475,2-s2.0-39149114067,0
2476,2-s2.0-38949211787,0
2477,2-s2.0-37349052124,0
2478,2-s2.0-38949205613,0
2479,2-s2.0-85130223734,0
2480,2-s2.0-85133397456,0
2481,2-s2.0-85137296398,0
2482,2-s2.0-85129828216,0
2483,2-s2.0-85114379616,0
2484,2-s2.0-85138056825,0
2485,2-s2.0-85122256936,0
2486,2-s2.0-34247855998,0
2487,2-s2.0-85140914739,0
2488,2-s2.0-85129963702,0
2489,2-s2.0-34248204120,0
2490,2-s2.0-85128865959,0
2491,2-s2.0-33845461820,0
2492,2-s2.0-33847737803,0
2493,2-s2.0-85134427539,0
2494,2-s2.0-85123891383,0
2495,2-s2.0-85140368262,0
2496,2-s2.0-33748909923,0
2497,2-s2.0-85136483030,0
2498,2-s2.0-33747359698,0
2499,2-s2.0-33646717090,0
2500,2-s2.0-85136117046,0
2501,2-s2.0-33747764984,0
2502,2-s2.0-85124005446,0
2503,2-s2.0-85117906976,0
2504,2-s2.0-85134793701,0
2505,2-s2.0-85134802954,0
2506,2-s2.0-85139133951,0
2507,2-s2.0-85129113349,0
2508,2-s2.0-85140109168,0
2509,2-s2.0-22444446394,0
2510,2-s2.0-11244286358,0
2511,2-s2.0-11244339960,0
2512,2-s2.0-85138247907,0
2513,2-s2.0-85138141123,0
2514,2-s2.0-85124913857,0
2515,2-s2.0-11244275735,0
2516,2-s2.0-85137487756,0
2517,2-s2.0-85120343838,0
2518,2-s2.0-1642329088,0
2519,2-s2.0-0346398300,0
2520,2-s2.0-85130325050,0
2521,2-s2.0-85120733412,0
2522,2-s2.0-0037333577,0
2523,2-s2.0-0037318838,0
2524,2-s2.0-85136569401,0
